Vehicle Type,Distance (km),Delay Duration,Is Weekend,Weather Code,Traffic Code,Traffic_Weather,Day of Week,Month
2,1.498615277219662,0.03147872185540848,0,1,2,1.0899370908722663,2,7
1,-1.3148787532406743,-0.946880931770342,1,0,1,-0.5404239141346763,5,4
2,-0.279743406880182,0.5206585486682838,0,0,1,-0.5404239141346763,2,5
2,1.337295482981663,1.4990182022940344,1,0,2,-0.5404239141346763,6,1
2,1.402591590173234,0.03147872185540848,1,1,2,1.0899370908722663,6,7
0,-1.6970530276854572,1.9881980291069097,0,0,2,-0.5404239141346763,4,5
3,-0.3546418827763957,0.03147872185540848,0,1,2,1.0899370908722663,4,10
0,-0.34119856658989584,-0.4577011049574668,1,0,2,-0.5404239141346763,6,8
2,1.212464689821307,-0.4577011049574668,0,1,1,0.27475658836879496,3,8
0,-1.1151494841841043,-0.4577011049574668,0,0,2,-0.5404239141346763,2,5
1,0.4020247711494558,-1.4360607585832172,0,0,2,-0.5404239141346763,1,11
2,-1.0786604831064617,-0.4577011049574668,0,0,2,-0.5404239141346763,2,5
3,-1.2495826460491033,-0.4577011049574668,1,0,2,-0.5404239141346763,5,4
0,-0.5812577842059654,0.03147872185540848,0,0,3,-0.5404239141346763,0,9
1,0.2656711355435282,1.9881980291069097,1,0,3,-0.5404239141346763,5,5
1,0.22150023950217143,-0.946880931770342,0,0,1,-0.5404239141346763,3,4
1,0.7073800959570964,1.9881980291069097,0,1,3,1.9051175933757376,2,4
2,-1.5703017607841723,0.5206585486682838,0,2,2,2.720298095879209,0,5
1,1.1068386340702363,-0.4577011049574668,1,0,2,-0.5404239141346763,6,1
3,-0.5140412032734659,-0.4577011049574668,1,1,1,0.27475658836879496,5,6
0,-0.5332459406827516,1.009838375481159,0,0,1,-0.5404239141346763,3,11
0,-0.8136351068583209,0.5206585486682838,0,0,2,-0.5404239141346763,0,3
1,-0.617746785283608,-0.946880931770342,0,0,1,-0.5404239141346763,4,2
0,0.9512802610550232,1.4990182022940344,0,1,1,0.27475658836879496,2,5
2,1.684901230089732,0.03147872185540848,0,0,3,-0.5404239141346763,2,4
1,0.8590975214904524,0.5206585486682838,0,2,2,2.720298095879209,1,2
3,0.2368640294295999,0.5206585486682838,1,0,1,-0.5404239141346763,5,9
1,1.38146637902302,-0.946880931770342,0,0,1,-0.5404239141346763,4,7
3,0.5230146168279549,-0.946880931770342,1,0,1,-0.5404239141346763,6,3
2,1.143327635147879,-0.4577011049574668,0,0,2,-0.5404239141346763,4,11
3,-0.5178821507553231,-0.4577011049574668,0,0,2,-0.5404239141346763,1,4
3,-1.675927816535243,-0.946880931770342,1,0,1,-0.5404239141346763,6,12
3,1.102997686588379,-0.946880931770342,0,0,1,-0.5404239141346763,0,7
0,-0.4449041486000379,-0.946880931770342,0,0,1,-0.5404239141346763,3,5
2,-0.16259450868354,-0.946880931770342,0,0,1,-0.5404239141346763,4,10
2,0.6939367797705964,-0.946880931770342,0,0,1,-0.5404239141346763,0,2
1,-0.5524506780920371,-0.946880931770342,0,0,1,-0.5404239141346763,2,4
1,0.4942075107140265,1.4990182022940344,0,0,1,-0.5404239141346763,2,3
1,0.9109503124955234,-0.4577011049574668,0,0,2,-0.5404239141346763,2,8
1,-0.12418503386496886,0.03147872185540848,1,2,1,1.0899370908722663,6,3
0,-0.5409278356464657,1.009838375481159,0,0,3,-0.5404239141346763,1,5
0,-0.5716554155013227,-0.4577011049574668,0,1,1,0.27475658836879496,3,3
3,-0.7022476298844645,0.03147872185540848,0,0,3,-0.5404239141346763,2,11
0,-1.1573999064845326,-0.4577011049574668,0,0,2,-0.5404239141346763,4,11
1,-0.3027890917713247,0.03147872185540848,0,0,3,-0.5404239141346763,3,1
1,0.8494951527858096,-0.946880931770342,0,0,1,-0.5404239141346763,3,1
2,-1.1670022751891753,-0.946880931770342,0,0,1,-0.5404239141346763,0,4
2,-0.12994645508775454,0.5206585486682838,0,2,2,2.720298095879209,1,1
2,0.864858942713238,1.4990182022940344,1,1,1,0.27475658836879496,5,9
0,-1.4992442323698159,1.009838375481159,1,0,1,-0.5404239141346763,5,3
1,0.2349435556886713,1.4990182022940344,0,0,1,-0.5404239141346763,4,12
1,-1.0152848496558193,-0.4577011049574668,0,0,2,-0.5404239141346763,2,5
0,-1.3801748604322452,0.5206585486682838,0,0,2,-0.5404239141346763,0,3
2,1.667616966421375,-0.946880931770342,0,0,1,-0.5404239141346763,1,8
1,-1.030648639583248,-0.946880931770342,1,0,1,-0.5404239141346763,6,12
3,-0.3988127788177525,0.5206585486682838,0,1,3,1.9051175933757376,2,2
2,1.1183614765158076,1.9881980291069097,0,0,2,-0.5404239141346763,0,4
2,0.6324816200608826,-0.946880931770342,0,0,1,-0.5404239141346763,4,1
3,-0.7560208946304642,0.5206585486682838,1,1,3,1.9051175933757376,5,1
1,-0.8539650554178205,-0.946880931770342,1,0,1,-0.5404239141346763,6,3
3,-0.8501241079359635,-0.946880931770342,1,0,1,-0.5404239141346763,6,1
0,-0.05888892667339792,1.009838375481159,0,0,1,-0.5404239141346763,2,1
2,-1.1670022751891753,-0.946880931770342,0,0,1,-0.5404239141346763,1,4
1,1.1932599524120213,0.5206585486682838,1,1,3,1.9051175933757376,5,1
2,-0.7713846845578927,-0.946880931770342,1,0,1,-0.5404239141346763,5,5
3,-0.2432544058025394,-0.946880931770342,0,0,1,-0.5404239141346763,0,1
0,1.450603433696448,-0.946880931770342,1,0,1,-0.5404239141346763,6,9
0,1.1010772128474506,-0.4577011049574668,0,0,2,-0.5404239141346763,3,2
3,0.6574477786929539,1.9881980291069097,0,2,1,1.0899370908722663,2,10
0,0.03905523411395849,1.009838375481159,0,1,2,1.0899370908722663,4,12
3,-0.36232377774010993,0.03147872185540848,0,2,1,1.0899370908722663,2,4
2,1.5274223833335903,-0.946880931770342,0,0,1,-0.5404239141346763,4,2
0,-0.6984066824026074,0.03147872185540848,0,0,3,-0.5404239141346763,1,5
3,-0.6580767338431077,2.477377855919785,0,0,3,-0.5404239141346763,4,1
1,1.2796812707538063,0.03147872185540848,1,1,2,1.0899370908722663,6,12
0,0.22342071324309998,0.03147872185540848,0,1,2,1.0899370908722663,0,8
1,0.7938014142988814,-0.4577011049574668,1,0,2,-0.5404239141346763,5,11
1,-0.331596197885253,-0.946880931770342,1,0,1,-0.5404239141346763,5,3
2,-0.0684912953780407,-0.4577011049574668,0,0,2,-0.5404239141346763,1,10
3,-1.4089819665461736,1.009838375481159,0,0,1,-0.5404239141346763,0,2
0,-0.7425775784439642,-0.4577011049574668,1,0,2,-0.5404239141346763,6,6
0,-1.003762007210248,0.03147872185540848,1,0,3,-0.5404239141346763,5,5
0,-0.900056425200106,-0.946880931770342,0,0,1,-0.5404239141346763,1,1
1,1.2527946383808066,-0.946880931770342,0,0,1,-0.5404239141346763,4,3
2,-0.6446334176566079,-0.946880931770342,0,0,1,-0.5404239141346763,1,6
3,1.0223377894693797,1.4990182022940344,0,0,1,-0.5404239141346763,1,3
1,0.2541482930979569,-0.946880931770342,0,0,1,-0.5404239141346763,4,12
0,1.1087591078111647,-0.4577011049574668,0,0,2,-0.5404239141346763,1,5
3,-0.9154202151275344,1.009838375481159,1,0,3,-0.5404239141346763,5,4
0,0.933995997386666,1.009838375481159,0,0,1,-0.5404239141346763,0,11
1,-0.8097941593764637,0.03147872185540848,0,0,3,-0.5404239141346763,0,3
2,-1.5434151284111726,-0.4577011049574668,1,0,2,-0.5404239141346763,6,1
1,-0.18756066731561125,-0.946880931770342,1,0,1,-0.5404239141346763,6,1
2,-1.13435422159339,-0.946880931770342,0,0,1,-0.5404239141346763,2,3
1,-0.28166388062111053,0.5206585486682838,0,1,3,1.9051175933757376,4,2
3,-0.23941345832068228,1.9881980291069097,0,0,2,-0.5404239141346763,2,5
3,-0.969193479873534,-0.4577011049574668,1,0,2,-0.5404239141346763,6,10
1,-0.28166388062111053,-0.4577011049574668,0,1,1,0.27475658836879496,0,7
0,-1.224616487417032,0.5206585486682838,1,0,2,-0.5404239141346763,6,4
0,-1.389777229136888,0.03147872185540848,1,2,1,1.0899370908722663,5,2
3,-1.6682459215715288,-0.4577011049574668,0,0,2,-0.5404239141346763,1,10
3,-0.4506655698228236,1.009838375481159,0,0,1,-0.5404239141346763,0,6
3,1.0377015793968083,-0.946880931770342,0,0,1,-0.5404239141346763,3,3
0,-0.7118499985891074,-0.4577011049574668,0,0,2,-0.5404239141346763,1,4
1,-0.4295403586726094,1.4990182022940344,0,1,3,1.9051175933757376,2,2
0,0.035214286632101376,0.5206585486682838,1,1,3,1.9051175933757376,5,3
0,-1.4013000715824593,-0.4577011049574668,0,0,2,-0.5404239141346763,4,9
0,-0.5370868881646086,-0.946880931770342,0,0,1,-0.5404239141346763,0,3
3,-1.5645403395613866,1.9881980291069097,0,0,2,-0.5404239141346763,1,10
1,1.7252311786492316,0.03147872185540848,0,1,2,1.0899370908722663,2,2
2,1.4006711164323056,1.4990182022940344,0,1,1,0.27475658836879496,4,4
0,-1.0460124295106763,1.009838375481159,0,0,2,-0.5404239141346763,2,3
3,0.6670501473975967,-0.4577011049574668,0,0,2,-0.5404239141346763,0,5
3,0.830290415376524,2.477377855919785,0,0,3,-0.5404239141346763,4,2
1,1.0453834743605224,0.03147872185540848,0,0,3,-0.5404239141346763,4,3
3,-0.6715200500296077,1.009838375481159,1,0,1,-0.5404239141346763,5,4
1,-1.4742780737377446,-4.371139719460469,0,1,1,0.27475658836879496,2,3
2,-1.0460124295106763,-0.4577011049574668,0,0,2,-0.5404239141346763,0,8
2,0.27911445173002813,1.009838375481159,0,0,2,-0.5404239141346763,4,6
0,0.916711733718309,-0.4577011049574668,0,0,2,-0.5404239141346763,4,4
1,0.1965340808701002,-2.903600239021843,1,1,1,0.27475658836879496,5,1
2,0.10819228878738654,0.5206585486682838,0,0,1,-0.5404239141346763,1,1
3,-1.2611054884946746,0.03147872185540848,0,0,3,-0.5404239141346763,4,5
2,0.2887168204346709,-0.946880931770342,0,0,1,-0.5404239141346763,3,5
0,1.1529300038525216,-0.946880931770342,1,0,1,-0.5404239141346763,5,5
0,0.8840636801225237,1.4990182022940344,0,1,1,0.27475658836879496,2,3
2,0.5863902502785973,0.5206585486682838,0,1,3,1.9051175933757376,2,4
0,0.027532391668387148,0.5206585486682838,0,1,1,0.27475658836879496,1,10
2,0.06402139274602973,-0.4577011049574668,0,0,2,-0.5404239141346763,3,5
0,-0.36232377774010993,-0.946880931770342,1,0,1,-0.5404239141346763,6,2
3,-0.8674083716043205,-0.946880931770342,0,0,1,-0.5404239141346763,2,6
1,1.4755695923285193,0.03147872185540848,0,0,3,-0.5404239141346763,3,3
3,0.5230146168279549,-1.4360607585832172,0,0,2,-0.5404239141346763,2,1
1,0.9608826297596659,0.03147872185540848,0,0,3,-0.5404239141346763,2,3
0,1.129884318961379,1.4990182022940344,0,1,1,0.27475658836879496,4,4
2,1.020417315728451,0.5206585486682838,1,0,1,-0.5404239141346763,5,6
3,0.7419486232938104,1.9881980291069097,1,0,2,-0.5404239141346763,5,5
3,-1.6548026053850289,0.03147872185540848,1,0,3,-0.5404239141346763,5,3
3,1.247033217158021,0.5206585486682838,0,0,2,-0.5404239141346763,0,3
2,-0.917340688868463,1.4990182022940344,0,0,1,-0.5404239141346763,1,3
2,-0.47371125471396625,0.5206585486682838,1,1,1,0.27475658836879496,6,2
0,-0.9250225838321772,-0.946880931770342,1,0,1,-0.5404239141346763,6,1
1,-1.7181782388356712,2.477377855919785,0,0,3,-0.5404239141346763,3,2
1,-0.008956609409255436,0.03147872185540848,0,0,3,-0.5404239141346763,2,7
2,0.21957976576124286,-0.946880931770342,1,0,1,-0.5404239141346763,6,10
2,-1.7258601337993855,-0.946880931770342,0,0,1,-0.5404239141346763,3,4
3,-0.2125268259476825,-0.4577011049574668,1,0,2,-0.5404239141346763,5,5
1,-0.9250225838321772,-0.4577011049574668,1,1,1,0.27475658836879496,5,8
1,0.05057807655952983,-0.4577011049574668,0,0,2,-0.5404239141346763,1,8
2,0.9243936286820233,-0.4577011049574668,0,1,1,0.27475658836879496,0,6
1,1.1663733200390216,-0.4577011049574668,0,0,2,-0.5404239141346763,1,12
1,-1.1113085367022473,-0.4577011049574668,1,0,2,-0.5404239141346763,6,8
0,-0.6849633662161075,1.4990182022940344,0,1,3,1.9051175933757376,4,9
3,0.08514660389624386,0.03147872185540848,1,0,3,-0.5404239141346763,5,10
0,-0.5313254669418229,1.009838375481159,0,0,1,-0.5404239141346763,0,5
3,1.068429159251665,-0.4577011049574668,0,1,1,0.27475658836879496,2,3
0,0.5614240916465261,-0.946880931770342,0,0,1,-0.5404239141346763,3,3
0,1.6656964926804463,1.4990182022940344,1,0,1,-0.5404239141346763,5,1
2,0.509571300641455,1.009838375481159,1,0,1,-0.5404239141346763,6,10
0,-1.455073336328459,1.4990182022940344,1,0,3,-0.5404239141346763,5,3
0,-0.8059532118946067,0.5206585486682838,0,2,2,2.720298095879209,0,1
2,-1.6432797629394575,-0.4577011049574668,1,1,1,0.27475658836879496,5,7
1,-0.11266219141939753,-0.4577011049574668,0,0,2,-0.5404239141346763,2,6
1,-0.951909216205177,-0.946880931770342,0,0,1,-0.5404239141346763,4,6
1,0.4673208783410267,-0.946880931770342,1,0,1,-0.5404239141346763,6,9
3,0.16964744849710037,1.009838375481159,0,0,2,-0.5404239141346763,4,7
0,-0.669599576288679,-0.4577011049574668,0,1,1,0.27475658836879496,1,1
0,-1.2937535420904602,-0.4577011049574668,0,0,2,-0.5404239141346763,2,1
2,1.3929892214685913,-0.946880931770342,0,0,1,-0.5404239141346763,2,3
3,-0.04544561048689802,0.5206585486682838,0,1,1,0.27475658836879496,3,10
0,-1.003762007210248,1.9881980291069097,0,0,2,-0.5404239141346763,1,2
2,-0.7771461057806783,0.03147872185540848,0,0,3,-0.5404239141346763,3,2
1,-0.45642699104560924,-0.946880931770342,0,0,1,-0.5404239141346763,3,4
2,1.003133052060094,0.03147872185540848,0,1,2,1.0899370908722663,1,10
3,0.6728115686203824,-0.946880931770342,0,0,1,-0.5404239141346763,4,7
2,0.9781668934280229,1.9881980291069097,0,0,3,-0.5404239141346763,4,1
2,-1.268787383458389,0.03147872185540848,1,1,2,1.0899370908722663,6,8
0,0.49804845819588367,0.03147872185540848,0,2,1,1.0899370908722663,0,4
1,-0.9307840050549628,0.03147872185540848,0,1,2,1.0899370908722663,2,1
3,1.1721347412618073,-0.946880931770342,1,0,1,-0.5404239141346763,5,8
0,-0.5102002557916089,-0.4577011049574668,0,0,2,-0.5404239141346763,2,9
3,0.10243086756460087,-0.4577011049574668,1,0,2,-0.5404239141346763,6,11
1,0.35401292762624187,-0.946880931770342,0,0,1,-0.5404239141346763,1,1
2,1.3488183254272343,-2.4144204122089676,1,2,2,2.720298095879209,5,5
0,0.778437624371453,1.009838375481159,0,1,1,0.27475658836879496,3,8
3,-0.466029359750252,-0.4577011049574668,0,0,2,-0.5404239141346763,3,8
3,0.5921516715013829,-0.946880931770342,1,0,1,-0.5404239141346763,6,8
1,1.2431922696761637,1.009838375481159,1,0,1,-0.5404239141346763,5,4
0,1.4275577488053053,-0.946880931770342,0,0,1,-0.5404239141346763,1,4
2,-0.8232374755629637,1.009838375481159,1,2,1,1.0899370908722663,5,2
2,-0.7080090511072502,-0.946880931770342,1,0,1,-0.5404239141346763,6,4
0,-0.27398198565739634,2.477377855919785,1,1,2,1.0899370908722663,5,2
0,-0.6081444165789652,1.4990182022940344,1,1,1,0.27475658836879496,5,5
1,-0.4410632011181808,-0.4577011049574668,1,0,2,-0.5404239141346763,6,10
2,-1.251503119790032,-0.946880931770342,0,0,1,-0.5404239141346763,3,5
3,0.11203323626924366,-0.946880931770342,0,0,1,-0.5404239141346763,2,12
3,0.34249008518067053,0.03147872185540848,0,0,1,-0.5404239141346763,4,3
2,-0.9154202151275344,-0.4577011049574668,1,1,1,0.27475658836879496,5,3
2,1.2393513221943067,-0.4577011049574668,0,1,1,0.27475658836879496,3,4
1,-1.1573999064845326,1.4990182022940344,0,1,3,1.9051175933757376,4,7
1,0.98200784090988,0.03147872185540848,0,1,2,1.0899370908722663,1,3
0,0.15044271108781482,1.009838375481159,0,0,1,-0.5404239141346763,1,1
0,1.185578057448307,-0.946880931770342,1,0,1,-0.5404239141346763,6,1
0,1.6983445462762319,-0.946880931770342,0,0,1,-0.5404239141346763,1,2
2,0.35401292762624187,-0.4577011049574668,0,1,1,0.27475658836879496,1,2
1,0.25606876683888546,0.5206585486682838,0,2,2,2.720298095879209,3,6
0,0.47116182582288385,1.009838375481159,0,1,2,1.0899370908722663,3,6
3,-1.1573999064845326,1.009838375481159,1,0,1,-0.5404239141346763,5,1
2,-0.5447687831283229,-0.946880931770342,0,0,1,-0.5404239141346763,2,8
1,-0.014718030632041107,-0.4577011049574668,0,1,1,0.27475658836879496,4,5
1,-0.800191790671821,-0.946880931770342,1,0,1,-0.5404239141346763,5,4
3,0.12931749993760067,-0.946880931770342,1,0,1,-0.5404239141346763,6,1
1,-1.4493119151056733,0.03147872185540848,0,0,1,-0.5404239141346763,0,3
2,-0.27590245939832486,-0.4577011049574668,1,0,2,-0.5404239141346763,5,3
2,0.5422193542372404,-0.4577011049574668,1,0,2,-0.5404239141346763,5,11
3,-0.8558855291587492,-0.4577011049574668,1,0,2,-0.5404239141346763,5,3
0,0.20997739705660007,-0.946880931770342,0,0,1,-0.5404239141346763,1,1
1,-0.37576709392660984,1.9881980291069097,1,0,2,-0.5404239141346763,6,2
1,-0.852044581676892,-0.4577011049574668,0,0,2,-0.5404239141346763,0,11
3,1.316170271831449,0.03147872185540848,0,0,3,-0.5404239141346763,4,6
1,-0.2701410381755392,0.03147872185540848,0,0,3,-0.5404239141346763,1,7
1,1.7098673887218032,1.009838375481159,0,1,2,1.0899370908722663,4,4
2,0.38666098122202736,-0.946880931770342,1,0,1,-0.5404239141346763,5,12
0,1.329613588017949,-0.4577011049574668,1,0,2,-0.5404239141346763,5,8
3,0.79572188803981,-0.946880931770342,0,0,1,-0.5404239141346763,0,3
0,-0.24133393206161086,-0.946880931770342,1,0,1,-0.5404239141346763,5,3
1,0.3194444002895278,1.009838375481159,0,1,1,0.27475658836879496,2,3
2,0.7227438858845249,0.03147872185540848,0,1,2,1.0899370908722663,4,5
2,1.3872278002458056,-4.371139719460469,0,1,2,1.0899370908722663,1,9
2,-1.203491276266818,0.03147872185540848,0,1,2,1.0899370908722663,0,2
3,1.5178200146289476,2.477377855919785,1,2,1,1.0899370908722663,5,9
1,1.2585560596035923,-0.4577011049574668,1,1,1,0.27475658836879496,6,5
3,1.3661025890955916,-0.946880931770342,0,0,1,-0.5404239141346763,3,5
0,-1.6509616579031718,1.009838375481159,0,2,3,4.350659100886151,2,1
2,-0.42185846370889524,-0.946880931770342,0,0,1,-0.5404239141346763,1,3
0,0.4769232470456695,-0.4577011049574668,1,0,2,-0.5404239141346763,6,10
2,-0.5850987316878226,-1.9252405853960926,0,0,3,-0.5404239141346763,1,8
0,-0.93462495253682,-0.4577011049574668,0,0,2,-0.5404239141346763,3,12
0,-0.18371971983375412,-0.946880931770342,1,0,1,-0.5404239141346763,5,2
2,0.7880399930760957,1.9881980291069097,1,0,2,-0.5404239141346763,5,1
3,-0.7137704723300359,0.5206585486682838,0,0,1,-0.5404239141346763,4,12
3,-0.24709535328439652,-0.4577011049574668,1,0,2,-0.5404239141346763,6,12
0,-1.1285928003706043,-0.946880931770342,0,0,1,-0.5404239141346763,0,11
3,-0.4775522021958234,-0.4577011049574668,0,0,2,-0.5404239141346763,3,1
2,1.4582853286601623,-0.946880931770342,0,0,1,-0.5404239141346763,4,8
2,-1.255344067271889,0.03147872185540848,0,0,3,-0.5404239141346763,2,2
3,-0.7060885773663217,0.03147872185540848,0,2,1,1.0899370908722663,1,7
1,0.8149266254490956,0.03147872185540848,0,2,1,1.0899370908722663,3,5
1,0.27335303050724247,-0.946880931770342,0,0,1,-0.5404239141346763,3,1
0,0.20229550209288585,-0.4577011049574668,0,1,1,0.27475658836879496,0,2
1,-0.9115792676456773,-0.946880931770342,0,0,1,-0.5404239141346763,3,9
2,-1.6144726568255292,0.03147872185540848,0,0,3,-0.5404239141346763,4,3
3,-0.4180175162270381,-0.946880931770342,1,0,1,-0.5404239141346763,6,1
0,1.4736491185875906,1.4990182022940344,1,0,1,-0.5404239141346763,6,4
0,1.6945035987943746,0.03147872185540848,0,1,2,1.0899370908722663,4,5
3,1.546627120742876,-0.4577011049574668,0,0,2,-0.5404239141346763,1,8
0,-0.6888043136979647,1.4990182022940344,1,1,1,0.27475658836879496,5,3
3,0.33672866395788487,0.03147872185540848,1,0,3,-0.5404239141346763,5,12
3,1.5408656995200902,-0.946880931770342,0,0,1,-0.5404239141346763,0,2
1,0.5172531956051692,-0.4577011049574668,0,1,1,0.27475658836879496,4,7
3,0.9532007347959517,-0.4577011049574668,1,0,2,-0.5404239141346763,6,1
2,0.044816655336744164,-0.946880931770342,0,0,1,-0.5404239141346763,4,1
3,0.4730822995638124,-0.4577011049574668,0,1,1,0.27475658836879496,2,11
1,0.6286406725790256,-0.946880931770342,0,0,1,-0.5404239141346763,4,12
1,1.537024752038233,-0.4577011049574668,0,0,2,-0.5404239141346763,4,6
3,-1.0421714820288193,0.03147872185540848,0,0,3,-0.5404239141346763,3,7
1,-0.8923745302363917,0.5206585486682838,0,2,2,2.720298095879209,0,9
2,-1.1189904316659613,-0.946880931770342,0,0,1,-0.5404239141346763,1,7
0,1.684901230089732,-0.946880931770342,0,0,1,-0.5404239141346763,1,2
0,0.4961279844549551,-0.4577011049574668,0,0,2,-0.5404239141346763,4,9
0,0.6977777272524536,-0.4577011049574668,1,0,2,-0.5404239141346763,5,5
2,0.4769232470456695,-0.946880931770342,0,0,1,-0.5404239141346763,2,7
0,-1.264946435976532,-0.946880931770342,1,0,1,-0.5404239141346763,6,3
0,0.4634799308591696,1.009838375481159,1,0,3,-0.5404239141346763,6,1
0,-1.558778918338601,-0.946880931770342,0,0,1,-0.5404239141346763,1,11
1,0.8552565740085952,-0.946880931770342,0,0,1,-0.5404239141346763,0,6
2,0.2176592920203143,-0.4577011049574668,0,0,2,-0.5404239141346763,0,1
2,-0.1760378248700399,-0.4577011049574668,0,0,2,-0.5404239141346763,3,4
1,0.45387756215452685,-0.946880931770342,0,0,1,-0.5404239141346763,0,1
0,-0.4122560950042524,1.9881980291069097,1,2,1,1.0899370908722663,5,5
2,-0.9980005859874623,-0.946880931770342,0,0,1,-0.5404239141346763,3,6
2,0.5460603017190976,1.4990182022940344,0,0,1,-0.5404239141346763,3,11
0,-1.034489587065105,-0.946880931770342,0,0,1,-0.5404239141346763,3,7
3,-0.16835592990632567,-0.4577011049574668,1,1,1,0.27475658836879496,6,10
2,1.5101381196652333,-0.946880931770342,0,0,1,-0.5404239141346763,4,5
0,-1.2879921208676746,-0.4577011049574668,0,0,2,-0.5404239141346763,1,7
3,0.16580650101524327,-0.946880931770342,0,0,1,-0.5404239141346763,1,1
1,1.068429159251665,-0.4577011049574668,0,0,2,-0.5404239141346763,2,6
1,-1.4454709676238162,0.03147872185540848,0,0,3,-0.5404239141346763,4,10
3,-1.6932120802036,-0.946880931770342,0,0,1,-0.5404239141346763,4,2
1,-0.4583474647865378,-0.946880931770342,1,0,1,-0.5404239141346763,5,9
2,-1.7085758701310285,0.5206585486682838,0,0,2,-0.5404239141346763,0,9
2,0.06018044526417262,-0.946880931770342,0,0,1,-0.5404239141346763,2,1
3,-0.07809366408268349,-0.4577011049574668,0,0,2,-0.5404239141346763,1,8
2,-0.9634320586507483,1.009838375481159,0,2,3,4.350659100886151,3,5
2,0.1965340808701002,-0.4577011049574668,0,0,2,-0.5404239141346763,3,4
3,0.10051039382367231,1.009838375481159,0,0,1,-0.5404239141346763,3,10
0,-1.403220545323388,0.03147872185540848,0,0,1,-0.5404239141346763,1,3
2,0.006407180518173021,0.5206585486682838,0,2,2,2.720298095879209,4,8
0,0.14084034238317203,0.03147872185540848,0,0,1,-0.5404239141346763,4,6
1,-0.1894811410565398,0.5206585486682838,1,0,1,-0.5404239141346763,5,11
3,1.233589900971521,-0.946880931770342,0,0,1,-0.5404239141346763,3,11
2,-1.6394388154576005,0.03147872185540848,1,0,3,-0.5404239141346763,6,6
0,0.006407180518173021,0.03147872185540848,0,1,2,1.0899370908722663,1,9
1,0.4327523510043127,0.03147872185540848,0,0,3,-0.5404239141346763,4,2
0,-1.2534235935309606,0.03147872185540848,0,0,3,-0.5404239141346763,3,4
2,-0.5178821507553231,-0.4577011049574668,1,0,2,-0.5404239141346763,6,1
0,-0.23941345832068228,-0.946880931770342,0,0,1,-0.5404239141346763,2,5
0,1.0972362653655934,-0.4577011049574668,0,0,2,-0.5404239141346763,2,3
0,0.4327523510043127,0.03147872185540848,0,0,3,-0.5404239141346763,3,5
1,0.16580650101524327,1.4990182022940344,1,0,1,-0.5404239141346763,5,3
2,1.6868217038306605,0.03147872185540848,1,1,2,1.0899370908722663,6,2
3,0.9589621560187374,-0.4577011049574668,1,0,2,-0.5404239141346763,6,10
3,-1.5126875485563156,1.009838375481159,0,0,1,-0.5404239141346763,1,5
1,0.029452865409315708,0.03147872185540848,1,0,3,-0.5404239141346763,5,1
2,-1.455073336328459,0.03147872185540848,1,0,3,-0.5404239141346763,5,12
3,-1.2975944895723173,-0.4577011049574668,0,0,2,-0.5404239141346763,2,2
2,-1.6087112356027435,1.4990182022940344,0,0,2,-0.5404239141346763,3,3
2,0.3079215578439565,1.9881980291069097,0,0,2,-0.5404239141346763,4,3
2,1.4448420124736623,0.5206585486682838,0,1,1,0.27475658836879496,0,3
3,0.16964744849710037,-0.4577011049574668,0,0,2,-0.5404239141346763,3,3
3,0.7323462545891676,-0.4577011049574668,0,0,2,-0.5404239141346763,2,5
2,0.13891986864224345,2.477377855919785,0,2,2,2.720298095879209,1,2
3,0.4423547197089555,-0.4577011049574668,0,0,2,-0.5404239141346763,3,6
1,1.212464689821307,1.009838375481159,0,0,2,-0.5404239141346763,1,4
2,-0.9384659000186771,-2.4144204122089676,0,1,1,0.27475658836879496,1,10
2,1.4141144326188053,0.03147872185540848,1,0,3,-0.5404239141346763,5,5
2,-1.6701663953124573,2.96655768273266,1,1,2,1.0899370908722663,5,12
2,-1.138195169075247,0.5206585486682838,0,2,2,2.720298095879209,2,10
1,-0.6023829953561796,0.03147872185540848,0,0,3,-0.5404239141346763,0,2
1,-0.3815285151493955,-0.4577011049574668,0,0,2,-0.5404239141346763,1,1
2,0.5018894056777408,1.4990182022940344,0,0,1,-0.5404239141346763,4,5
0,-0.7387366309621072,0.03147872185540848,1,1,2,1.0899370908722663,6,1
1,0.04673712907767272,0.03147872185540848,0,2,1,1.0899370908722663,4,10
0,-1.6548026053850289,1.4990182022940344,0,0,2,-0.5404239141346763,1,4
0,1.546627120742876,1.4990182022940344,0,0,1,-0.5404239141346763,1,7
1,1.6445712815302322,1.4990182022940344,1,0,2,-0.5404239141346763,6,5
0,-1.675927816535243,0.03147872185540848,0,2,1,1.0899370908722663,1,1
2,-0.09729840149196907,-0.4577011049574668,0,0,2,-0.5404239141346763,4,4
1,1.3257726405360917,-0.4577011049574668,0,0,2,-0.5404239141346763,0,7
3,-1.0018415334693194,-0.4577011049574668,1,0,2,-0.5404239141346763,6,1
3,-0.3949718313358954,-0.946880931770342,0,0,1,-0.5404239141346763,2,2
0,-1.606790761861815,1.009838375481159,1,0,2,-0.5404239141346763,5,3
1,-0.42185846370889524,-0.4577011049574668,0,0,2,-0.5404239141346763,1,1
3,1.5562294894475186,-0.946880931770342,0,0,1,-0.5404239141346763,3,8
3,-0.06272987415525504,0.03147872185540848,0,1,2,1.0899370908722663,0,1
3,0.14468128986502912,-0.4577011049574668,0,0,2,-0.5404239141346763,1,9
